lat,lon,zipcode,price
37.21325,-1.830159,4621,350
37.21572,-1.832223,4621,500
36.70823,-2.81169,4711,650
37.22783,-1.817823,4621,450
36.76648,-2.61151,4740,600
36.85772,-2.442528,4009,550
37.21904,-1.80885,4621,400
36.83401,-2.314524,4131,700
36.73962,-2.618844,4740,480
37.33279,-2.30531,4867,250
36.75995,-2.61049,4740,500
37.21904,-1.80885,4621,550
37.18274,-1.82136,4630,450
37.20028,-1.816699,4621,450
36.72907,-2.61986,4740,525
36.83665,-2.450521,4006,800
36.83508,-2.620831,4727,499
36.81147,-2.570691,4720,480
36.74082,-2.61398,4740,430
36.8372,-2.620586,4727,400
36.76493,-2.60815,4740,450
37.20151,-1.818057,4621,500
36.8251,-2.584224,4720,550
36.81866,-2.573699,4720,800
36.77315,-2.609664,4740,800
36.74352,-2.61428,4740,425
36.77497,-2.608478,4740,400
37.21513,-1.832,4621,600
37.18031,-1.824972,4630,400
36.77279,-2.608931,4740,600
36.81881,-2.57371,4720,500
36.7952,-2.584279,4720,550
36.80454,-2.586763,4720,750
36.81363,-2.570346,4002,400
37.22771,-1.803136,4621,650
37.19596,-1.817791,4621,600
37.35569,-1.674056,4648,1500
36.80145,-2.581341,4720,400
36.81546,-2.575176,4720,390
36.72206,-2.632721,4740,450
36.80532,-2.586311,4720,750
36.75806,-2.62053,4720,700
36.81753,-2.563922,4230,600
36.81003,-2.587264,4720,430
36.76785,-2.801147,4700,550
36.81213,-2.575625,4720,375
37.21576,-1.813138,4621,750
36.77375,-2.603476,4740,500
37.35459,-1.674985,4648,1300
36.80727,-2.577655,4720,550
36.74976,-2.608149,4740,500
36.8385,-2.621609,4727,350
37.25121,-1.768413,4616,700
37.39006,-2.150004,4800,400
36.7618,-2.608467,4740,450
36.8138,-2.566918,4720,1100
36.77269,-2.604275,4740,500
36.83933,-2.62057,4727,400
37.38195,-2.136331,4800,475
37.38588,-2.143588,4800,350
37.2552,-1.843717,4610,1500
36.70594,-2.828016,4711,395
37.19703,-1.894987,4620,600
37.40593,-2.226665,4850,900
37.40628,-2.227595,4850,900
36.74771,-3.020286,4770,500
37.38718,-2.146275,4813,500
37.38614,-2.145585,4800,400
37.38647,-2.147083,4600,475
37.38751,-2.143137,4800,500
37.21635,-1.829034,4621,500
37.21989,-1.810764,4620,650
36.8404,-2.468482,4001,450
37.38678,-2.140783,4692,500
37.38846,-2.143653,4800,500
36.76825,-2.615584,4720,490
36.86652,-2.435153,4230,3000
36.86953,-2.657998,4728,300
36.97786,-2.964065,4480,500
36.83055,-2.454931,4007,1800
37.33024,-2.302263,4867,450
37.17367,-1.82747,4630,400
36.75639,-2.609658,4740,450
36.76625,-2.608831,4740,450
36.81001,-2.587117,4720,490
36.80564,-2.632174,4738,500
36.80059,-2.644642,4738,500
36.76561,-2.619342,4740,360
36.82693,-2.450861,4007,700
36.80837,-2.577378,4720,425
36.85347,-2.443683,4009,675
36.84202,-2.32317,4131,700
36.83604,-2.451366,4007,800
36.84328,-2.461326,4003,700
36.8402,-2.463529,4001,700
36.69917,-2.794057,4711,450
36.82443,-2.449701,4007,975
36.89105,-2.425582,4240,500
36.77172,-2.812893,4700,550
36.8251,-2.448309,4007,1200
37.24474,-1.795863,4617,300
36.70806,-2.822981,4715,575
36.83743,-2.455868,4005,900
36.75657,-2.609089,4740,370
37.04239,-2.751882,4459,350
36.84219,-2.46679,4003,500
36.69851,-2.778231,4711,400
36.8276,-2.454009,4007,500
37.00092,-1.89542,4140,340
36.73362,-2.619492,4740,450
36.75558,-2.608119,4740,400
36.72902,-2.619768,4740,450
36.75806,-2.620486,4720,450
36.81571,-2.565895,4720,500
36.73265,-2.618985,4740,550
36.84993,-2.453738,4008,150
36.81834,-2.570532,4720,450
36.7054,-2.824911,4711,1600
36.77098,-2.823795,4700,450
36.75433,-2.61036,4740,350
36.77587,-2.60813,4740,550
36.72885,-2.633179,4740,600
36.76178,-2.806199,4700,1100
36.76869,-2.802624,4700,550
37.14322,-1.82588,4638,600
36.7291,-2.886327,4712,400
36.70678,-2.82338,4711,2200
36.72561,-2.624722,4740,850
37.21708,-1.8303,4621,600
37.41254,-2.155918,4800,375
36.82624,-2.445727,4007,500
36.77607,-2.603233,4740,600
36.7437,-2.61412,4740,400
37.18999,-1.820787,4630,390
37.22857,-1.804656,4621,650
36.83834,-2.621571,4727,400
36.83715,-2.465404,4002,640
36.83762,-2.458253,4005,1000
36.72544,-2.636105,4740,550
36.69827,-2.77935,4711,450
36.73553,-2.624041,4740,480
37.26314,-1.914557,4628,500
37.19161,-1.81982,4630,450
36.74874,-2.61138,4740,650
36.80669,-2.58978,4720,550
36.74594,-3.01621,4770,430
36.70195,-2.843563,4715,470
36.81825,-2.56659,4720,450
37.35925,-1.665023,4648,500
37.00699,-1.89248,4140,600
36.75484,-2.60928,4740,650
36.99869,-1.896737,4140,400
36.83077,-2.442764,4007,650
36.7167,-2.63908,4740,650
37.22589,-1.819451,4621,500
37.18007,-1.82181,4630,500
36.72446,-2.833176,4715,480
36.77179,-2.6091,4740,500
36.80891,-2.57431,4720,600
36.84166,-2.307089,4131,580
36.77089,-2.61091,4740,485
36.77635,-2.60948,4740,450
37.21597,-2.063984,4271,395
36.71688,-2.63719,4740,800
36.74716,-2.61082,4740,650
36.80331,-2.5807,4740,500
36.80657,-2.601339,4720,500
36.84384,-2.320542,4131,550
36.83668,-2.45073,4006,1100
37.24768,-1.867919,4620,420
36.74552,-2.613862,4740,395
36.79644,-2.585805,4740,500
36.73533,-2.6234,4740,400
36.70839,-2.82107,4715,630
36.80914,-2.583648,4720,1050
36.74937,-2.61083,4740,550
36.81901,-2.57597,4720,700
36.71073,-2.81371,4715,450
37.228,-1.81772,4621,575
36.766,-2.61376,4720,550
36.80392,-2.58075,4720,650
37.34507,-2.508697,4890,350
36.75567,-2.60939,4740,520
36.8264,-2.446283,4007,650
36.8264,-2.446283,4007,550
36.83705,-2.444873,4007,550
36.7765,-2.60254,4740,450
36.72278,-2.63299,4740,550
36.74613,-2.611591,4740,500
37.36257,-1.71457,4648,650
37.21115,-1.81645,4621,500
36.69497,-2.78119,4711,360
37.21307,-1.830012,4621,420
37.21587,-2.064057,4271,395
36.70645,-2.82527,4715,1800
36.79629,-2.58554,4740,500
36.79854,-2.63046,4738,400
36.80176,-2.580649,4720,550
36.81483,-2.571786,4720,400
36.84271,-2.464764,4003,850
36.84708,-2.463978,4003,900
36.84193,-2.463403,4003,1000
36.75484,-2.60928,4740,550
36.72109,-2.64244,4740,480
36.77709,-2.60234,4740,750
36.99072,-1.90166,4140,400
36.76593,-2.61375,4720,550
36.77293,-2.604297,4740,450
36.81696,-2.563119,4720,2200
36.74831,-2.913424,4713,2600
37.21158,-1.81496,4621,550
36.71202,-2.79907,4711,1900
37.20121,-1.819334,4621,490
36.8264,-2.446283,4007,550
36.83705,-2.444873,4007,550
36.83705,-2.444873,4007,550
36.83705,-2.444873,4007,420
36.74166,-2.61475,4740,400
37.20926,-1.819898,4621,400
36.72006,-2.64286,4740,750
36.83529,-2.46188,4004,1500
36.83705,-2.444873,4007,420
36.82257,-2.586195,4720,450
36.80062,-2.58121,4720,550
36.87882,-2.00493,4116,450
36.73674,-2.620681,4740,550
37.14044,-2.78145,4510,400
37.36705,-1.66123,4648,550
36.77284,-2.60413,4740,450
37.19922,-1.814249,4621,590
36.76988,-2.60555,4740,490
36.77362,-2.812814,4700,1200
36.84268,-2.44637,4006,900
36.84842,-2.457997,4006,750
36.72763,-2.62191,4740,400
36.72855,-2.633216,4740,420
37.20011,-1.81652,4621,420
37.21904,-1.80885,4621,450
37.36233,-1.670558,4648,3000
37.22929,-1.80027,4621,500
37.34869,-2.358807,4870,420
36.81037,-2.584905,4720,500
36.76382,-2.615327,4740,600
36.8601,-2.440964,4009,700
36.8286,-2.45128,4007,900
36.84127,-2.45802,4005,650
36.82825,-2.432769,4007,550
36.83705,-2.444873,4007,550
36.83705,-2.444873,4007,550
36.8283,-2.43277,4007,550
36.8283,-2.43277,4007,550
36.8283,-2.43277,4007,550
36.83705,-2.444873,4007,420
36.72751,-2.62291,4740,400
36.70784,-2.824212,4715,500
36.78082,-2.241414,4150,450
37.15747,-1.826124,4638,500
36.99677,-1.893362,4140,550
36.84834,-2.457898,4009,750
36.83744,-2.466618,4001,800
36.82842,-2.45234,4007,900
36.83594,-2.464718,4001,650
36.84338,-2.445232,4006,990
36.84343,-2.45814,4004,750
36.83833,-2.468897,4002,740
36.73095,-2.6194,4740,450
36.83512,-2.62126,4727,400
36.81029,-2.574496,4720,450
36.74552,-2.61584,4740,480
37.22158,-1.80798,4621,650
37.19897,-1.814281,4621,1200
36.8176,-2.57672,4720,1600
37.41689,-2.197993,4810,400
36.72918,-2.625691,4740,600
37.13419,-1.83488,4638,700
36.80987,-2.577663,4720,1500
37.36002,-1.664539,4648,550
37.2275,-1.813541,4621,470
37.21393,-1.83092,4621,420
36.86989,-2.43493,4230,500
36.81945,-2.437108,4007,880
37.14009,-1.848941,4638,320
36.77708,-2.602313,4740,650
36.7318,-2.63289,4740,450
36.72763,-2.62191,4740,500
37.22687,-1.807825,4621,450
36.8469,-2.041529,4115,650
37.22126,-1.822024,4621,550
37.661,-2.081394,4820,500
36.85248,-2.447235,4009,500
36.75259,-2.60774,4740,700
36.77708,-2.602313,4740,800
36.77491,-2.6087,4740,650
36.76864,-2.60984,4740,550
36.73115,-2.61859,4740,500
36.72907,-2.61986,4740,375
37.26562,-1.919459,4628,400
37.11276,-1.84295,4638,650
36.75474,-2.60908,4740,450
37.21765,-1.809707,4621,990
36.74812,-3.024381,4770,1500
36.81118,-2.577575,4720,700
36.80896,-2.578045,4720,700
36.83879,-2.621403,4727,350
36.85073,-2.450201,4009,700
36.83719,-2.465094,4001,1500
37.14356,-1.8284,4638,400
36.72907,-2.61986,4740,525
36.77238,-2.607267,4740,450
36.99705,-2.773797,4458,400
36.99643,-1.891431,4140,400
36.77293,-2.604297,4740,550
37.22804,-1.80354,4621,400
36.74459,-2.617069,4740,400
36.80202,-2.583015,4740,550
37.24588,-1.85861,4620,380
37.20924,-1.81264,4621,450
36.85942,-2.440706,4009,650
36.83733,-2.45906,4004,900
36.83329,-2.310179,4131,500
36.8264,-2.446283,4007,550
36.8264,-2.446283,4007,650
36.8264,-2.446283,4007,550
36.88477,-2.43564,4230,500
36.83705,-2.444873,4007,550
36.8283,-2.43277,4007,550
36.83705,-2.444873,4007,550
37.40316,-1.91055,4694,300
36.81331,-2.574955,4720,550
37.15895,-1.83074,4638,500
36.77396,-2.813742,4700,450
37.19477,-1.814934,4621,600
36.80453,-2.59779,4721,520
36.72506,-2.62457,4740,450
37.22611,-1.804752,4621,380
36.83676,-2.45079,4006,750
36.83983,-2.46406,4001,850
36.83854,-2.462907,4001,1300
36.83777,-2.46191,4004,625
36.82812,-2.45054,4007,800
36.81498,-2.57134,4720,415
36.75531,-2.607796,4740,450
36.73358,-2.61962,4740,375
36.73113,-2.61923,4740,375
37.21684,-1.832434,4621,500
36.75511,-2.60744,4740,350
36.70839,-2.82107,4711,500
37.23148,-1.821752,4621,350
36.73534,-2.623397,4740,450
36.69661,-2.78573,4711,500
37.1019,-1.847757,4638,800
37.18476,-1.822969,4630,475
36.74933,-3.01318,4770,999
37.20155,-1.818113,4621,450
37.20147,-1.81279,4621,800
37.20509,-1.81152,4621,1000
36.77836,-2.8191,4700,325
36.80763,-2.58609,4720,550
36.83739,-2.618597,4738,500
36.83766,-2.620741,4727,350
36.8235,-2.446018,4007,700
36.8815,-2.443761,4230,600
36.83946,-2.463467,4001,700
36.84323,-2.309477,4131,500
36.84007,-2.454457,4006,525
36.8421,-2.46266,4004,1000
36.83476,-2.466336,4001,740
36.84261,-2.447294,4006,900
36.83611,-2.444208,4007,420
36.70416,-2.80101,4711,400
36.81495,-2.564249,4720,750
36.80968,-2.579917,4720,500
36.81635,-2.566161,4720,450
36.81655,-2.568777,4720,500
36.81222,-2.571726,4720,580
36.7838,-2.60193,4740,400
36.76436,-2.60539,4740,550
36.99712,-1.89705,4140,500
36.74959,-3.09464,4778,590
36.69965,-2.790564,4711,1900
37.13876,-1.852614,4638,600
37.19922,-1.814249,4621,500
37.20081,-1.81357,4621,3800
37.19938,-1.814664,4621,550
37.68678,-2.09473,4830,300
37.19486,-1.81493,4621,500
37.34507,-2.508697,4890,375
36.83511,-2.610775,4727,375
36.83825,-2.620082,4738,375
37.22631,-1.804931,4621,450
36.81424,-2.564104,4720,500
37.29657,-1.82809,4618,400
36.85289,-2.356609,4130,800
36.8446,-2.453703,4005,700
36.82802,-2.451609,4007,700
36.83186,-2.311602,4131,375
36.82851,-2.45204,4001,700
36.83659,-2.308638,4131,450
36.82951,-2.4484,4007,800
36.83705,-2.444873,4007,420
36.82825,-2.432769,4007,550
36.83705,-2.444873,4007,550
37.13433,-2.807207,4520,250
37.35909,-1.65904,4648,500
36.80297,-2.581184,4720,550
36.75471,-2.60733,4740,420
36.72378,-2.63962,4740,570
37.24406,-1.792871,4617,450
36.7765,-2.60254,4740,550
36.75134,-2.609682,4740,500
37.20924,-1.81264,4620,470
37.23111,-1.81644,4620,600
37.17367,-1.82747,4630,550
36.73141,-2.88948,4712,400
37.1735,-1.827258,4630,550
37.65165,-2.080842,4820,300
37.20974,-1.81202,4621,750
36.77816,-2.601333,4740,550
36.85899,-2.440431,4009,650
36.83394,-2.40672,4001,450
36.84186,-2.30564,4131,480
36.83895,-2.465168,4001,900
36.84209,-2.4657,4003,700
36.72288,-2.62841,4740,350
37.18058,-2.837425,4500,500
37.21662,-1.809968,4621,500
37.18312,-1.82238,4630,400
36.8123,-2.57582,4740,380
36.80793,-2.57225,4740,420
37.00699,-1.89248,4140,600
37.21393,-1.83092,4620,450
36.74913,-3.01259,4770,400
37.17568,-1.82539,4630,500
36.73533,-2.6234,4740,430
36.80144,-2.58082,4720,500
37.22607,-1.804762,4621,500
36.74346,-2.612861,4740,400
37.21429,-1.80986,4621,700
37.14027,-1.84985,4638,550
36.76397,-2.605575,4740,800
36.73472,-2.622456,4740,475
36.80203,-2.580484,4740,490
36.83765,-2.622749,4738,320
36.83107,-2.443558,4007,800
36.83773,-2.444557,4007,700
36.82967,-2.447935,4007,650
36.88591,-2.423612,4240,500
36.82813,-2.455297,4007,950
36.85163,-2.455667,4008,700
36.83705,-2.444873,4007,420
36.83705,-2.444873,4007,420
36.83705,-2.444873,4007,420
36.83853,-2.462101,4001,800
36.76169,-2.610593,4740,410
37.22924,-1.80137,4621,500
36.81144,-2.56867,4720,430
36.79728,-2.585223,4720,500
36.77632,-2.601484,4740,600
36.80454,-2.597541,4720,680
36.74649,-2.610293,4740,550
36.81527,-2.569916,4720,500
36.7326,-2.61879,4740,400
36.69931,-2.789955,4711,500
36.74346,-2.612861,4740,400
36.99643,-1.891431,4140,400
36.80051,-2.581166,4720,850
36.74788,-3.02663,4770,900
36.83005,-2.449564,4007,530
36.82774,-2.447118,4007,600
36.80329,-2.574978,4720,1500
36.82793,-2.451658,4007,600
36.8388,-2.38039,4120,350
36.83952,-2.464229,4001,800
36.83757,-2.46432,4001,625
36.8293,-2.447813,4007,860
36.83971,-2.320457,4131,650
36.8366,-2.46211,4004,750
36.80675,-2.586876,4720,575
37.32997,-2.306793,4867,250
37.21117,-1.816007,4621,400
36.8031,-2.63576,4738,400
36.80062,-2.58121,4720,550
37.04801,-2.39287,4200,500
36.70735,-2.82878,4711,600
37.1455,-2.087159,4278,500
37.32106,-2.39779,4878,300
37.20359,-1.81498,4621,700
37.35657,-2.298465,4860,450
36.73479,-2.62511,4740,390
36.83002,-2.451533,4007,660
36.84856,-2.459092,4008,750
36.81332,-2.570473,4720,500
36.8087,-2.578983,4720,575
36.83104,-2.438248,4007,850
36.70147,-2.7944,4711,400
36.82442,-2.443033,4007,1500
36.8378,-2.463438,4001,800
36.82863,-2.436784,4007,900
36.84912,-2.471401,4008,525
36.83813,-2.452322,4006,600
36.88126,-2.436068,4230,450
36.82928,-2.45322,4001,500
36.85085,-2.45022,4001,700
36.83221,-2.311651,4131,500
36.83656,-2.465795,4002,650
36.8426,-2.45517,4001,800
36.83441,-2.30845,4131,500
36.7326,-2.618792,4740,800
37.1812,-1.824415,4630,350
36.74012,-2.614276,4740,2000
36.81514,-2.56574,4720,650
37.09811,-2.11992,4270,350
36.83512,-2.62126,4738,500
37.32858,-2.296842,4867,300
36.71278,-2.8083,4711,450
37.39888,-1.94312,4600,350
36.70656,-2.78818,4700,350
37.11693,-1.84136,4638,1500
36.82823,-2.452465,4007,800
36.76397,-2.61266,4740,350
36.79507,-2.585961,4720,550
36.82084,-2.571793,4720,450
36.7445,-2.617184,4740,400
36.83861,-2.461817,4003,700
36.73237,-2.63226,4740,550
36.83384,-2.450768,4007,550
37.17848,-1.823268,4630,400
36.82957,-2.454519,4007,600
36.84767,-2.44981,4009,650
36.84351,-2.314305,4131,600
36.83608,-2.45611,4001,600
36.8468,-2.44466,4001,700
36.83875,-2.462512,4001,760
36.82973,-2.449755,4007,700
36.85275,-2.305947,4131,700
36.82676,-2.430969,4007,550
37.38285,-2.138026,4800,375
37.35603,-2.2991,4860,400
36.76472,-2.614685,4720,800
36.6989,-2.77858,4711,400
36.72387,-2.637197,4740,600
36.8069,-2.591344,4720,500
36.72354,-2.63392,4740,500
36.75136,-2.610026,4740,450
37.18029,-1.82234,4630,375
37.35722,-2.040084,4661,425
36.71756,-2.63741,4740,450
37.18413,-1.82031,4630,450
36.74359,-2.6158,4740,400
36.81616,-2.566038,4720,450
36.78196,-2.77489,4710,475
36.81746,-2.565963,4720,650
36.79644,-2.5858,4720,500
36.72763,-2.62191,4740,450
36.80301,-2.582313,4720,2500
36.98106,-2.85343,4460,300
37.22452,-1.80211,4621,600
37.40207,-2.156896,27002,500
36.74955,-3.01435,4770,400
36.71181,-2.79961,4711,425
36.83941,-2.620929,4727,600
36.7016,-2.790815,4711,520
36.83709,-2.459121,4004,600
36.85192,-2.446123,4009,750
36.83071,-2.452249,4007,650
36.83079,-2.44809,4007,860
36.84092,-2.465742,4001,1200
36.73347,-2.63003,4740,470
36.99736,-1.89711,4140,650
37.2004,-1.81792,4621,600
36.80999,-2.57433,4720,425
37.15498,-1.893972,4639,485
37.20998,-1.812324,4620,350
36.8188,-2.572887,4720,550
36.69923,-2.7803,4711,400
36.81342,-2.569704,4720,600
36.73533,-2.6234,4740,380
37.2099,-1.80969,4620,500
36.72916,-2.6257,4740,600
36.74283,-2.6163,4740,450
36.723,-2.62806,4740,650
36.80709,-2.58952,4720,400
36.73533,-2.6234,4740,425
37.20823,-1.897385,4620,750
37.19993,-1.817062,4621,600
36.81089,-2.585763,4720,1350
36.81303,-2.569006,4720,700
36.77426,-2.812391,4700,600
36.84081,-2.305312,4131,550
36.83554,-2.46023,4004,600
36.83854,-2.455915,4006,550
36.84187,-2.305842,4131,900
36.83566,-2.313243,4131,900
36.82922,-2.448122,4007,650
36.83171,-2.439669,4007,650
36.84065,-2.45011,4006,850
36.84766,-2.456941,4008,600
36.81596,-2.566089,4720,550
36.73574,-2.622744,4740,450
36.80873,-2.572414,4720,400
36.74771,-3.02156,4770,450
36.74792,-3.02646,4770,420
36.83479,-2.310937,4131,400
36.76472,-2.611945,4740,475
36.82724,-2.450175,4007,1200
36.8012,-2.598911,4720,680
36.8275,-2.449654,4007,600
36.83845,-2.306856,4131,700
36.83446,-2.311637,4131,500
36.83459,-2.30967,4131,450
36.83543,-2.465562,4006,275
36.84428,-2.461518,4003,550
36.83757,-2.46432,4001,600
36.83936,-2.464388,4004,800
36.84577,-2.454111,4008,1100
36.84531,-2.464157,4003,650
36.83969,-2.318813,4131,550
37.25203,-1.769341,4616,650
36.7323,-2.62132,4740,400
37.19809,-1.81657,4620,350
36.80856,-2.601537,4720,600
36.81002,-2.5879,4720,490
36.83421,-2.611727,4727,850
36.76413,-2.628559,4740,650
36.80401,-2.58025,4720,500
37.36705,-1.66123,4648,550
37.24884,-1.772185,4616,1000
36.80993,-2.584698,4720,600
36.73001,-2.623883,4740,500
36.84069,-2.465514,4001,700
36.98729,-2.859665,4479,500
37.38799,-2.148422,4800,400
36.83803,-2.46339,4001,900
36.81073,-2.575306,4720,350
36.81001,-2.575197,4720,450
36.74614,-3.01576,4770,150
37.20155,-1.81811,4620,700
36.73124,-2.61999,4740,430
37.23682,-1.801353,4617,450
37.19918,-1.8147,4621,600
36.84597,-2.44589,4006,800
36.81316,-2.575567,4720,600
36.74804,-2.612317,4740,500
36.73354,-2.619477,4740,390
36.83901,-2.46879,4003,700
36.83199,-2.310338,4131,450
36.85672,-2.45099,4001,500
36.77346,-2.808989,4700,650
36.83638,-2.431907,4007,700
36.83538,-2.44235,4007,550
36.82053,-2.424364,4007,1200
36.83921,-2.463729,4001,750
36.83865,-2.30949,4001,450
36.83195,-2.311306,4131,450
36.83646,-2.311064,4131,550
36.83862,-2.307567,4131,400
36.79723,-2.584023,4720,450
36.8691,-2.65868,4279,450
36.71641,-2.635514,4740,770
36.82042,-2.57159,4720,540
37.20473,-1.898622,4620,700
36.80961,-2.580907,4720,450
37.15285,-1.891504,4639,450
37.34794,-2.134535,4815,500
36.70262,-2.78987,4711,2000
36.84073,-2.457288,4005,600
36.75209,-2.911182,4713,325
36.7779,-2.608418,4740,550
36.85296,-2.305905,4131,430
36.84063,-2.467274,4003,700
36.84667,-2.435452,4009,800
36.83287,-2.31092,4001,450
36.85267,-2.307298,4131,400
36.85057,-2.306452,4131,500
36.81929,-2.439802,4007,450
36.83188,-2.453164,4007,1300
36.83345,-2.446863,4007,900
36.6989,-2.77858,4711,450
37.36422,-1.671205,4648,450
36.72248,-2.624649,4740,450
36.77293,-2.6043,4740,440
36.80521,-2.586175,4720,520
37.24777,-1.87244,4620,900
36.80006,-2.583106,4740,600
36.8102,-2.574765,4720,600
37.22257,-1.803571,4621,750
36.84953,-2.455468,4008,600
36.7282,-2.630461,4740,360
36.82922,-2.452987,4007,700
36.8349,-2.310525,4131,550
36.84849,-2.458054,4008,700
36.81725,-2.572197,4740,600
37.20602,-1.810069,4621,1900
36.81155,-2.58243,4720,450
36.73116,-2.622519,4740,400
36.77597,-2.608763,4740,525
37.22459,-1.817405,4621,1035
36.72224,-2.62944,4740,800
37.20771,-1.816193,4621,1050
37.24746,-1.773267,4116,450
37.24882,-1.769917,4616,950
36.82144,-2.571922,4720,550
36.81494,-2.569421,4720,500
37.64775,-2.074178,4820,300
36.77708,-2.60231,4740,550
37.20941,-1.813975,4621,1300
37.39034,-1.690334,4648,750
36.83694,-2.311279,4131,500
36.83321,-2.457003,4007,1000
36.84372,-2.464476,4001,650
36.84565,-2.461132,4008,650
36.83561,-2.307588,4131,450
36.76892,-2.819525,4700,460
36.7226,-2.631725,4740,500
36.8163,-2.568925,4720,450
36.74742,-2.79272,4700,600
36.84664,-2.040045,4115,5000
36.84404,-2.036593,4115,5000
37.22032,-1.80794,4621,650
36.78315,-2.245921,4150,500
37.22111,-1.807532,4621,650
37.213,-1.810999,4621,850
37.22683,-1.80523,4620,650
36.77202,-2.604835,4740,450
36.70603,-2.833682,4711,350
36.82204,-2.585629,4740,450
36.69676,-2.786621,4711,450
37.12038,-1.839951,4638,1500
37.38691,-2.145242,4800,500
37.20616,-1.815974,4621,800
37.20766,-1.814381,4621,500
36.84114,-2.456404,4005,600
36.83944,-2.47069,4001,500
36.83564,-2.464946,4001,600
36.83839,-2.30988,4131,450
36.82717,-2.58014,4720,600
37.41438,-2.155765,4800,375
37.19186,-1.821492,4630,450
36.70686,-2.778376,4711,450
36.73009,-2.645387,4740,400
36.80859,-2.575053,4720,700
36.8127,-2.570149,4002,400
36.74815,-3.014634,4770,400
36.75045,-3.012117,4770,400
36.76099,-2.606884,4740,800
36.84005,-2.45289,4005,890
37.38853,-2.144337,4800,450
36.73706,-2.617751,4740,400
36.69298,-2.785896,4711,440
37.38292,-2.136715,4800,480
37.25018,-1.772497,4616,700
37.2235,-1.806027,4621,1100
36.74672,-2.612765,4740,450
36.74756,-2.611562,4740,475
36.84714,-2.04326,4115,950
36.72386,-2.634112,4740,480
36.97047,-2.960947,4480,325
36.88623,-2.434703,4230,500
36.98928,-1.899953,4140,300
36.81074,-2.572721,4720,350
36.74618,-3.017684,4770,450
37.65128,-2.075849,4820,320
36.70932,-2.804965,4711,600
36.811,-2.575587,4720,820
36.7946,-2.584146,4720,950
37.34257,-2.041562,4650,1000
37.38857,-2.138685,4814,500
36.83861,-2.61988,4727,400
36.84246,-2.459273,4004,650
36.82924,-2.437682,4007,1000
36.82986,-2.451643,4007,475
36.83569,-2.450973,4006,900
36.8311,-2.444915,4007,1000
36.81054,-2.575591,4720,400
36.74486,-2.907545,4713,120
